order_id,customer_id,product_id,order_date,order_hour,quantity,unit_price,revenue,discount_rate,category,festival,city,state,city_tier,region,acquisition_channel,cart_adds,page_views,supplier_delay_hours
2241,5159,1051,2024-01-05,1,3,14.343739153093253,32.27341309445982,0.25,Apparel,NewYear,Nagpur,Maharashtra,Tier-3,West,Organic,8,45,5.807164690394553
2242,5224,1052,2024-09-10,11,5,474.2853827262617,2371.4269136313083,0.0,Grocery,Regular,Hyderabad,Telangana,Tier-1,South,Organic,6,40,2.925488461644884
2243,5297,1072,2023-10-20,12,4,513.507813228218,1951.3296902672282,0.05,Accessories,Diwali,Kochi,Kerala,Tier-2,South,Paid,3,45,3.929123284044763
2244,5393,1086,2024-03-31,15,2,436.1920168519057,741.5264286482396,0.15,Apparel,Holi,Jaipur,Rajasthan,Tier-2,North,Marketplace,7,68,4.691540371150644
2245,5365,1023,2023-10-27,12,4,536.9414615800966,2040.377554004367,0.05,Electronics,Diwali,Bhopal,Madhya Pradesh,Tier-3,Central,Marketplace,9,6,3.060500527070493
2246,5477,1027,2023-10-24,5,3,35.84422181446498,91.4027656268857,0.15,Grocery,Diwali,Mumbai,Maharashtra,Tier-1,West,Paid,4,12,2.993787844080873
2247,5356,1005,2024-08-12,23,2,585.617187465686,1054.110937438235,0.1,Home,RakshaBandhan,Indore,Madhya Pradesh,Tier-2,Central,Marketplace,4,40,2.873373301668555
2248,5398,1063,2023-10-27,5,1,461.34932587545507,392.1469269941368,0.15,Accessories,Diwali,Nagpur,Maharashtra,Tier-3,West,Marketplace,9,48,9.087121202093702
2249,5286,1080,2024-09-21,9,1,401.94498879315864,341.6532404741848,0.15,Beauty,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,4,18,3.457818561639474
2250,5207,1025,2024-05-27,12,2,124.83683763266087,249.67367526532175,0.0,Grocery,Regular,Mumbai,Maharashtra,Tier-1,West,Marketplace,8,50,6.137351217590249
2251,5456,1085,2024-04-11,7,5,63.12823785762863,315.64118928814315,0.0,Home,Regular,Delhi,Delhi,Tier-1,North,Referral,9,6,2.2611954364327227
2252,5188,1000,2024-10-02,1,3,466.63406864801834,1189.9168750524466,0.15,Accessories,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Paid,6,23,7.403550074899087
2253,5310,1103,2024-03-04,14,3,581.8140626351571,1658.1700785101978,0.05,Sports,Holi,Mumbai,Maharashtra,Tier-1,West,Affiliate,1,39,3.242865069209258
2254,5145,1082,2024-03-08,5,2,490.27202695296046,882.4896485153289,0.1,Home,Holi,Lucknow,Uttar Pradesh,Tier-2,North,Referral,1,8,4.1059538144048435
2255,5241,1081,2024-03-12,21,2,249.7682482496416,474.559671674319,0.05,Apparel,Holi,Ahmedabad,Gujarat,Tier-2,West,Marketplace,3,52,0.3345544566948049
2256,5183,1084,2024-06-17,19,4,23.40012314897768,93.60049259591072,0.0,Sports,Regular,Ahmedabad,Gujarat,Tier-2,West,Organic,1,45,6.233201959426321
2257,5129,1043,2024-09-03,10,1,194.29631841540422,184.581502494634,0.05,Home,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,7,47,6.666439655869537
2258,5410,1119,2024-05-04,11,4,380.11221601444146,1140.3366480433244,0.25,Accessories,Regular,Ahmedabad,Gujarat,Tier-2,West,Paid,6,43,1.625456805424895
2259,5383,1089,2024-01-21,22,5,305.6164173109845,1528.0820865549226,0.0,Apparel,NewYear,Vizag,Andhra Pradesh,Tier-3,South,Organic,5,56,6.349608444158038
2260,5350,1021,2024-09-20,0,5,219.17032119662233,1095.8516059831115,0.0,Home,Regular,Indore,Madhya Pradesh,Tier-2,Central,Referral,8,54,1.325424781125426
2261,5041,1110,2024-05-27,9,2,278.9080110018305,557.816022003661,0.0,Sports,Regular,Nagpur,Maharashtra,Tier-3,West,Marketplace,2,54,5.26413435901445
2262,5124,1088,2024-08-28,1,5,105.15034962982506,499.46416074166905,0.05,Apparel,RakshaBandhan,Ahmedabad,Gujarat,Tier-2,West,Organic,5,20,3.4240604501114276
2263,5109,1037,2024-03-21,3,2,290.66590647330094,581.3318129466019,0.0,Grocery,Holi,Coimbatore,Tamil Nadu,Tier-3,South,Organic,4,56,6.672507752762959
2264,5355,1113,2023-12-19,22,2,351.7395456757186,633.1311822162935,0.1,Electronics,Christmas,Vizag,Andhra Pradesh,Tier-3,South,Organic,1,18,4.498382935496913
2265,5446,1029,2024-10-12,2,2,412.99888241304825,825.9977648260965,0.0,Apparel,Diwali,Ahmedabad,Gujarat,Tier-2,West,Paid,5,6,5.86293647681893
2266,5189,1077,2024-06-28,22,1,400.5307436888681,400.5307436888681,0.0,Apparel,Regular,Pune,Maharashtra,Tier-2,West,Marketplace,2,78,6.475513338988763
2267,5165,1080,2024-02-01,18,2,401.94498879315864,803.8899775863173,0.0,Beauty,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,1,18,3.4179369653224847
2268,5278,1115,2024-09-04,15,5,515.4024276145016,2577.0121380725077,0.0,Accessories,Regular,Hyderabad,Telangana,Tier-1,South,Organic,2,13,3.9421934703113464
2269,5493,1068,2023-10-04,17,4,28.18252239508425,95.82057614328644,0.15,Accessories,Diwali,Kochi,Kerala,Tier-2,South,Marketplace,2,27,1.777636497628737
2270,5185,1119,2024-10-07,4,2,380.11221601444146,570.1683240216622,0.25,Accessories,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Referral,6,79,3.399951351632566
2271,5139,1034,2024-05-19,2,2,287.0379286527267,487.9644787096354,0.15,Sports,Regular,Indore,Madhya Pradesh,Tier-2,Central,Paid,8,69,7.854145913909704
2272,5260,1096,2024-05-23,8,2,223.46944022650035,379.8980483850506,0.15,Apparel,Regular,Indore,Madhya Pradesh,Tier-2,Central,Organic,5,58,5.511564959783602
2273,5457,1029,2023-10-06,18,1,412.99888241304825,412.99888241304825,0.0,Apparel,Diwali,Mumbai,Maharashtra,Tier-1,West,Organic,6,19,1.910800919383926
2274,5364,1119,2023-12-10,7,1,380.11221601444146,323.0953836122752,0.15,Accessories,Christmas,Delhi,Delhi,Tier-1,North,Organic,1,52,7.262885273838131
2275,5259,1091,2024-07-15,4,5,420.82902129586427,1998.9378511553552,0.05,Home,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Organic,8,67,4.778006356945183
2276,5365,1075,2024-05-11,18,4,176.01649629297796,598.4560873961251,0.15,Apparel,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Marketplace,5,30,5.660848961818329
2277,5007,1007,2023-11-21,15,4,473.77794011340274,1705.60058440825,0.1,Beauty,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Organic,4,24,4.981057630458848
2278,5376,1059,2024-06-23,12,2,77.57274338622433,155.14548677244866,0.0,Electronics,Regular,Mumbai,Maharashtra,Tier-1,West,Paid,8,70,4.8395168614963975
2279,5048,1017,2024-07-25,9,5,47.65218110146344,238.2609055073172,0.0,Home,Regular,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,3,14,0.004572315039800046
2280,5195,1110,2024-01-17,18,1,278.9080110018305,278.9080110018305,0.0,Sports,NewYear,Kochi,Kerala,Tier-2,South,Organic,4,73,6.213918761656464
2281,5174,1045,2024-07-02,17,5,484.8109709231131,2302.852111884787,0.05,Electronics,Regular,Delhi,Delhi,Tier-1,North,Organic,9,40,0.0
2282,5345,1099,2024-10-24,8,3,577.5196220842136,1645.9309229400085,0.05,Grocery,Diwali,Mumbai,Maharashtra,Tier-1,West,Organic,2,59,6.031976441370066
2283,5120,1108,2024-04-10,3,2,66.87066767056459,86.93186797173396,0.35,Grocery,Regular,Nagpur,Maharashtra,Tier-3,West,Referral,5,32,4.19913318541681
2284,5119,1013,2023-12-31,20,4,495.4293518297897,1981.7174073191588,0.0,Apparel,Christmas,Bengaluru,Karnataka,Tier-1,South,Organic,6,58,5.670928553381713
2285,5442,1091,2024-10-19,3,3,420.82902129586427,1199.362710693213,0.05,Home,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Referral,7,74,4.316801749513488
2286,5238,1036,2024-09-29,10,2,86.65368814792826,164.6420074810637,0.05,Sports,Regular,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,9,41,6.08750386001783
2287,5370,1013,2024-03-31,21,4,495.4293518297897,1981.7174073191588,0.0,Apparel,Holi,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,4,20,4.0322961053917705
2288,5291,1031,2024-03-19,10,4,580.8307421361839,2323.3229685447354,0.0,Electronics,Holi,Vizag,Andhra Pradesh,Tier-3,South,Referral,2,10,4.561853359539278
2289,5309,1065,2024-08-29,19,4,336.61184638821754,1279.1250162752267,0.05,Home,RakshaBandhan,Coimbatore,Tamil Nadu,Tier-3,South,Paid,4,74,4.8095201943459145
2290,5343,1102,2023-10-01,11,3,166.86327726111654,475.5603401941821,0.05,Sports,Diwali,Delhi,Delhi,Tier-1,North,Referral,2,79,7.757284558476341
2291,5333,1082,2024-02-02,17,2,490.27202695296046,980.5440539059209,0.0,Home,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Referral,7,53,5.2005501533404646
2292,5455,1027,2024-05-05,14,3,35.84422181446498,107.53266544339493,0.0,Grocery,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,6,6,1.366294314284588
2293,5392,1035,2024-06-18,6,5,121.78810185972856,608.9405092986428,0.0,Grocery,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,7,71,2.8720404547714926
2294,5152,1036,2024-06-08,21,2,86.65368814792826,147.31126985147804,0.15,Sports,Regular,Hyderabad,Telangana,Tier-1,South,Affiliate,4,42,5.196008023286155
2295,5084,1088,2024-02-26,11,5,105.15034962982506,446.8889859267565,0.15,Apparel,Regular,Pune,Maharashtra,Tier-2,West,Affiliate,9,22,6.519491887201499
2296,5422,1062,2024-09-12,10,1,343.4893028239014,343.4893028239014,0.0,Grocery,Regular,Hyderabad,Telangana,Tier-1,South,Organic,9,32,2.555647807415557
2297,5186,1002,2024-06-16,15,1,516.5727727477157,464.91549547294414,0.1,Grocery,Regular,Mumbai,Maharashtra,Tier-1,West,Paid,9,75,8.47975523266008
2298,5155,1009,2024-05-04,22,2,275.7277033583846,413.5915550375769,0.25,Accessories,Regular,Jaipur,Rajasthan,Tier-2,North,Organic,7,63,4.351207609796706
2299,5055,1009,2024-10-10,20,1,275.7277033583846,275.7277033583846,0.0,Accessories,Diwali,Chandigarh,Chandigarh,Tier-2,North,Paid,2,49,4.841134805153125
2300,5275,1115,2023-11-07,9,5,515.4024276145016,2577.0121380725077,0.0,Accessories,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Paid,2,60,1.4918530118797189
2301,5256,1060,2024-07-10,5,2,404.35774745637826,808.7154949127565,0.0,Apparel,Regular,Pune,Maharashtra,Tier-2,West,Marketplace,9,68,6.230953163605898
2302,5414,1058,2024-10-05,7,1,92.4802288953179,92.4802288953179,0.0,Apparel,Diwali,Kochi,Kerala,Tier-2,South,Referral,8,52,3.108431651164553
2303,5374,1091,2024-06-21,6,4,420.82902129586427,1430.8186724059385,0.15,Home,Regular,Jaipur,Rajasthan,Tier-2,North,Paid,8,28,2.508234337250552
2304,5361,1022,2024-05-14,7,5,582.711834392993,2476.52529617022,0.15,Sports,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Marketplace,6,10,3.3656141615733106
2305,5269,1003,2024-02-23,10,5,421.4471371450247,2001.873901438867,0.05,Electronics,Regular,Pune,Maharashtra,Tier-2,West,Referral,8,14,6.765555023290542
2306,5431,1032,2024-01-17,0,1,202.23696130150964,202.23696130150964,0.0,Beauty,NewYear,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,5,22,4.931485447399047
2307,5491,1025,2024-05-06,12,4,124.83683763266087,424.44524795104695,0.15,Grocery,Regular,Pune,Maharashtra,Tier-2,West,Organic,2,62,2.221829527251824
2308,5407,1095,2024-09-24,20,2,381.8667299401442,763.7334598802884,0.0,Apparel,Regular,Pune,Maharashtra,Tier-2,West,Paid,3,12,2.9392420569059388
2309,5173,1098,2024-04-02,10,5,79.62348225110404,398.1174112555202,0.0,Electronics,Regular,Mumbai,Maharashtra,Tier-1,West,Organic,8,14,6.819133149964262
2310,5138,1076,2023-11-18,1,4,183.22031708234334,732.8812683293734,0.0,Electronics,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Paid,6,78,3.5272379695757055
2311,5000,1109,2024-04-11,9,4,542.5354139608665,1844.6204074669463,0.15,Accessories,Regular,Chandigarh,Chandigarh,Tier-2,North,Marketplace,9,35,5.120825118214611
2312,5496,1055,2023-11-08,8,5,470.63012830296105,2117.835577363325,0.1,Home,Diwali,Mumbai,Maharashtra,Tier-1,West,Affiliate,9,14,5.610298071331014
2313,5366,1028,2024-10-09,14,5,101.03080031985321,454.6386014393395,0.1,Electronics,Diwali,Nagpur,Maharashtra,Tier-3,West,Referral,7,70,0.0
2314,5468,1039,2024-05-02,6,1,405.1902568626811,364.671231176413,0.1,Apparel,Regular,Chandigarh,Chandigarh,Tier-2,North,Paid,1,77,6.52878189616621
2315,5393,1016,2023-12-25,7,4,337.2050243393425,1348.82009735737,0.0,Sports,Christmas,Jaipur,Rajasthan,Tier-2,North,Marketplace,2,42,2.295297024916543
2316,5215,1108,2024-06-06,17,1,66.87066767056459,66.87066767056459,0.0,Grocery,Regular,Pune,Maharashtra,Tier-2,West,Referral,4,13,3.2788237000444136
2317,5072,1072,2024-05-03,4,5,513.507813228218,2182.4082062199263,0.15,Accessories,Regular,Vizag,Andhra Pradesh,Tier-3,South,Organic,1,52,7.078638623897147
2318,5023,1092,2024-04-22,22,4,273.2322025886781,819.6966077660343,0.25,Sports,Regular,Mumbai,Maharashtra,Tier-1,West,Organic,9,69,6.893849392503064
2319,5396,1033,2024-05-24,7,1,228.57122656057265,217.142665232544,0.05,Sports,Regular,Nagpur,Maharashtra,Tier-3,West,Paid,3,77,4.985559807083091
2320,5151,1086,2024-10-06,19,2,436.1920168519057,872.3840337038114,0.0,Apparel,Diwali,Bhopal,Madhya Pradesh,Tier-3,Central,Paid,4,48,5.456877896229561
2321,5189,1039,2024-09-07,1,5,405.1902568626811,1316.8683348037137,0.35,Apparel,Regular,Pune,Maharashtra,Tier-2,West,Marketplace,7,75,5.955923445553343
2322,5418,1053,2024-01-14,7,4,402.26200538929896,1609.0480215571959,0.0,Apparel,NewYear,Mumbai,Maharashtra,Tier-1,West,Organic,1,67,6.8602158889129425
2323,5240,1078,2024-01-04,9,2,338.6489698813542,677.2979397627084,0.0,Electronics,NewYear,Bengaluru,Karnataka,Tier-1,South,Marketplace,6,17,7.114837214255543
2324,5475,1117,2024-10-31,10,5,434.48314401105273,2172.4157200552636,0.0,Home,Diwali,Bengaluru,Karnataka,Tier-1,South,Organic,1,52,4.215404463240259
2325,5273,1066,2024-06-14,2,4,339.932224839794,1359.728899359176,0.0,Electronics,Regular,Chandigarh,Chandigarh,Tier-2,North,Affiliate,9,54,2.525329883832514
2326,5415,1085,2023-10-08,5,1,63.12823785762863,56.815414071865774,0.1,Home,Diwali,Jaipur,Rajasthan,Tier-2,North,Organic,7,62,3.489694571192725
2327,5062,1071,2024-04-29,21,2,251.03189979753532,451.8574196355636,0.1,Home,Regular,Delhi,Delhi,Tier-1,North,Referral,4,44,4.254400131493014
2328,5198,1050,2023-11-17,22,5,127.9458394603139,639.7291973015696,0.0,Grocery,Diwali,Nagpur,Maharashtra,Tier-3,West,Referral,7,59,3.8938652568385077
2329,5091,1111,2023-10-12,10,2,129.3943852291859,258.7887704583718,0.0,Apparel,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Referral,3,48,1.975556148909917
2330,5028,1115,2023-12-14,2,1,515.4024276145016,489.63230623377643,0.05,Accessories,Christmas,Chandigarh,Chandigarh,Tier-2,North,Organic,2,24,4.873588348102249
2331,5495,1037,2024-01-10,6,4,290.66590647330094,1104.5304445985435,0.05,Grocery,NewYear,Mumbai,Maharashtra,Tier-1,West,Marketplace,1,41,0.864424654474087
2332,5258,1107,2023-11-01,22,5,170.62252148864383,853.1126074432191,0.0,Beauty,Diwali,Nagpur,Maharashtra,Tier-3,West,Organic,2,75,4.170774951032415
2333,5176,1054,2024-08-30,22,3,426.0475733895377,1278.142720168613,0.0,Beauty,RakshaBandhan,Chandigarh,Chandigarh,Tier-2,North,Referral,7,68,4.299000345000187
2334,5188,1088,2024-03-24,19,5,105.15034962982506,446.8889859267565,0.15,Apparel,Holi,Lucknow,Uttar Pradesh,Tier-2,North,Paid,6,53,4.230481470405898
2335,5120,1062,2024-05-08,20,1,343.4893028239014,223.26804683553593,0.35,Grocery,Regular,Nagpur,Maharashtra,Tier-3,West,Referral,3,29,5.702429598752317
2336,5061,1092,2024-09-11,17,4,273.2322025886781,1092.9288103547124,0.0,Sports,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,7,20,5.437212119558286
2337,5456,1104,2024-08-30,14,4,469.4630333398188,1690.0669200233478,0.1,Home,RakshaBandhan,Delhi,Delhi,Tier-1,North,Referral,4,26,8.445356678977813
2338,5052,1050,2024-08-24,18,5,127.9458394603139,543.7698177063342,0.15,Grocery,RakshaBandhan,Hyderabad,Telangana,Tier-1,South,Organic,2,27,2.9645764323581045
2339,5192,1084,2023-12-18,15,3,23.40012314897768,70.20036944693304,0.0,Sports,Christmas,Vizag,Andhra Pradesh,Tier-3,South,Referral,7,77,4.5586663289025084
2340,5076,1060,2024-07-24,8,5,404.35774745637826,1516.3415529614185,0.25,Apparel,Regular,Hyderabad,Telangana,Tier-1,South,Marketplace,5,44,4.430473545805188
2341,5464,1095,2024-11-02,15,1,381.8667299401442,362.77339344313697,0.05,Apparel,Diwali,Delhi,Delhi,Tier-1,North,Organic,6,34,4.336372729381647
2342,5102,1022,2023-10-03,7,1,582.711834392993,553.5762426733432,0.05,Sports,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Marketplace,6,71,1.4702915308908664
2343,5196,1087,2024-09-12,15,4,282.50756584831856,1073.5287502236106,0.05,Grocery,Regular,Chandigarh,Chandigarh,Tier-2,North,Referral,1,32,1.633048181389054
2344,5376,1071,2024-09-11,9,1,251.03189979753532,251.03189979753532,0.0,Home,Regular,Mumbai,Maharashtra,Tier-1,West,Paid,1,64,4.0129329399492955
2345,5285,1054,2024-09-01,11,5,426.0475733895377,1810.7021869055352,0.15,Beauty,Regular,Pune,Maharashtra,Tier-2,West,Paid,1,53,0.848212163775599
2346,5190,1044,2024-03-07,4,1,501.03328282316863,450.9299545408518,0.1,Beauty,Holi,Chandigarh,Chandigarh,Tier-2,North,Organic,3,27,3.331589289918671
2347,5281,1084,2023-12-19,22,4,23.40012314897768,93.60049259591072,0.0,Sports,Christmas,Pune,Maharashtra,Tier-2,West,Referral,3,77,2.7049207990140967
2348,5218,1041,2024-07-19,17,3,501.2801356741241,1428.6483866712538,0.05,Grocery,Regular,Indore,Madhya Pradesh,Tier-2,Central,Paid,9,56,3.4040451206827615
2349,5144,1003,2024-06-06,2,4,421.4471371450247,1264.3414114350742,0.25,Electronics,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,8,79,6.264653911200687
2350,5299,1113,2024-07-17,11,4,351.7395456757186,1195.9144552974433,0.15,Electronics,Regular,Vizag,Andhra Pradesh,Tier-3,South,Referral,8,5,1.8433287738484143
2351,5182,1053,2024-01-11,10,3,402.26200538929896,1086.1074145511072,0.1,Apparel,NewYear,Delhi,Delhi,Tier-1,North,Paid,5,26,5.7395983011198295
2352,5480,1019,2023-12-11,21,3,382.68199548201824,1148.0459864460547,0.0,Home,Christmas,Chandigarh,Chandigarh,Tier-2,North,Paid,3,29,2.857424618482388
2353,5231,1027,2024-09-25,18,3,35.84422181446498,107.53266544339493,0.0,Grocery,Regular,Kochi,Kerala,Tier-2,South,Marketplace,4,55,3.1064945425581474
2354,5378,1099,2024-04-24,21,4,577.5196220842136,2310.078488336854,0.0,Grocery,Regular,Hyderabad,Telangana,Tier-1,South,Referral,8,67,4.931091311977388
2355,5117,1039,2024-09-05,11,4,405.1902568626811,1377.6468733331158,0.15,Apparel,Regular,Mumbai,Maharashtra,Tier-1,West,Affiliate,4,14,3.451702999754852
2356,5322,1033,2024-10-05,3,3,228.57122656057265,582.8566277294602,0.15,Sports,Diwali,Indore,Madhya Pradesh,Tier-2,Central,Referral,6,16,2.215064464037836
2357,5279,1058,2024-04-01,17,2,92.4802288953179,138.72034334297683,0.25,Apparel,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,2,55,3.2594453912321986
2358,5371,1003,2024-01-14,5,1,421.4471371450247,421.4471371450247,0.0,Electronics,NewYear,Bhopal,Madhya Pradesh,Tier-3,Central,Referral,9,31,0.44673265645324767
2359,5230,1067,2024-09-23,15,4,189.3305578569412,567.9916735708237,0.25,Beauty,Regular,Jaipur,Rajasthan,Tier-2,North,Organic,6,57,4.7623690396006575
2360,5359,1004,2024-07-13,9,2,65.56463525371322,98.34695288056983,0.25,Sports,Regular,Delhi,Delhi,Tier-1,North,Marketplace,9,5,0.0
2361,5029,1100,2024-06-23,8,3,546.0626075174881,1474.369040297218,0.1,Apparel,Regular,Indore,Madhya Pradesh,Tier-2,Central,Organic,3,44,5.776039166006902
2362,5345,1051,2024-10-18,2,5,14.343739153093253,60.960891400646325,0.15,Apparel,Diwali,Mumbai,Maharashtra,Tier-1,West,Organic,6,6,5.230523902210529
2363,5376,1026,2024-01-07,19,4,285.3653921989502,1084.3884903560106,0.05,Accessories,NewYear,Mumbai,Maharashtra,Tier-1,West,Paid,3,76,7.2028695883240985
2364,5248,1054,2024-02-22,16,2,426.0475733895377,852.0951467790754,0.0,Beauty,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,5,15,8.364154227444342
2365,5017,1021,2023-10-16,8,3,219.17032119662233,657.510963589867,0.0,Home,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Paid,3,18,5.871541919318399
2366,5283,1038,2024-03-04,17,2,143.87651594002162,287.75303188004324,0.0,Electronics,Holi,Kochi,Kerala,Tier-2,South,Organic,2,12,2.7451899332563023
2367,5390,1015,2024-03-27,23,4,144.07084585301837,576.2833834120735,0.0,Electronics,Holi,Nagpur,Maharashtra,Tier-3,West,Organic,4,21,8.345244770790842
2368,5230,1080,2024-03-30,17,1,401.94498879315864,361.7504899138428,0.1,Beauty,Holi,Jaipur,Rajasthan,Tier-2,North,Organic,5,41,1.6121334803111043
2369,5047,1117,2023-11-30,22,5,434.48314401105273,2172.4157200552636,0.0,Home,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Paid,2,51,0.19459273431590418
2370,5197,1058,2024-08-19,11,5,92.4802288953179,462.4011444765895,0.0,Apparel,RakshaBandhan,Lucknow,Uttar Pradesh,Tier-2,North,Organic,4,72,7.7049278836843555
2371,5497,1011,2024-04-13,9,2,556.791343420675,1113.58268684135,0.0,Sports,Regular,Delhi,Delhi,Tier-1,North,Paid,1,70,5.203116366548077
2372,5135,1008,2024-03-24,20,2,85.58704327857207,154.05667790142974,0.1,Accessories,Holi,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,6,11,0.24836488677371538
2373,5264,1099,2024-09-10,15,3,577.5196220842136,1299.4191496894805,0.25,Grocery,Regular,Kochi,Kerala,Tier-2,South,Organic,3,37,1.289281596110051
2374,5177,1041,2024-04-12,14,4,501.2801356741241,1904.8645155616714,0.05,Grocery,Regular,Hyderabad,Telangana,Tier-1,South,Organic,1,70,5.102570062201732
2375,5356,1035,2024-09-21,15,4,121.78810185972856,414.07954632307707,0.15,Grocery,Regular,Indore,Madhya Pradesh,Tier-2,Central,Marketplace,5,17,2.2600703229386543
2376,5214,1012,2023-12-28,23,1,389.88042084759206,253.42227355093485,0.35,Sports,Christmas,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,8,55,2.5477022081956533
2377,5192,1079,2024-09-05,16,4,472.49994337278395,1700.9997961420222,0.1,Home,Regular,Vizag,Andhra Pradesh,Tier-3,South,Referral,9,37,7.932844867640128
2378,5289,1007,2024-10-30,19,1,473.77794011340274,426.4001461020625,0.1,Beauty,Diwali,Pune,Maharashtra,Tier-2,West,Organic,9,17,8.296388230460732
2379,5285,1108,2024-07-27,0,2,66.87066767056459,120.36720180701626,0.1,Grocery,Regular,Pune,Maharashtra,Tier-2,West,Paid,2,9,4.293524807716864
2380,5249,1024,2024-09-21,17,4,469.2462632735195,1220.0402845111507,0.35,Beauty,Regular,Ahmedabad,Gujarat,Tier-2,West,Organic,2,26,3.699013024481224
2381,5129,1008,2024-07-23,7,5,85.58704327857207,427.93521639286035,0.0,Accessories,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,9,5,5.804910357326597
2382,5053,1084,2024-05-28,2,4,23.40012314897768,79.56041870652412,0.15,Sports,Regular,Bengaluru,Karnataka,Tier-1,South,Marketplace,6,19,2.876786756717098
2383,5345,1042,2024-08-01,6,1,423.156410181327,401.9985896722606,0.05,Electronics,RakshaBandhan,Mumbai,Maharashtra,Tier-1,West,Organic,5,46,0.0
2384,5169,1083,2024-10-19,19,4,108.5140227455453,434.0560909821812,0.0,Accessories,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Paid,8,64,0.0
2385,5306,1004,2024-05-30,19,1,65.56463525371322,59.0081717283419,0.1,Sports,Regular,Nagpur,Maharashtra,Tier-3,West,Marketplace,1,42,3.852803325249236
2386,5188,1103,2024-07-01,7,2,581.8140626351571,989.0839064797672,0.15,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,5,59,5.763757181732056
2387,5426,1037,2023-11-01,4,1,290.66590647330094,247.06602050230578,0.15,Grocery,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Paid,6,10,4.031999909173367
2388,5353,1090,2024-10-18,10,5,99.86414060076936,374.4905272528851,0.25,Accessories,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,9,27,5.6199215369093025
2389,5201,1112,2024-08-07,7,2,190.51440824888496,342.92593484799295,0.1,Beauty,RakshaBandhan,Coimbatore,Tamil Nadu,Tier-3,South,Organic,5,54,5.819667169347326
2390,5166,1064,2023-12-04,11,3,384.4838088003486,1095.7788550809935,0.05,Apparel,Christmas,Indore,Madhya Pradesh,Tier-2,Central,Organic,5,9,6.772081335415767
2391,5374,1040,2024-01-24,18,4,267.9196321346751,803.7588964040253,0.25,Beauty,NewYear,Jaipur,Rajasthan,Tier-2,North,Paid,8,48,4.372529101510736
2392,5003,1037,2023-12-30,7,5,290.66590647330094,1453.3295323665047,0.0,Grocery,Christmas,Jaipur,Rajasthan,Tier-2,North,Referral,3,17,4.551750625944657
2393,5028,1082,2024-02-05,4,5,490.27202695296046,2451.3601347648023,0.0,Home,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,1,36,3.926400949448374
2394,5042,1000,2024-09-19,2,1,466.63406864801834,443.3023652156174,0.05,Accessories,Regular,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,5,52,3.4831942527015958
2395,5172,1017,2024-04-03,16,2,47.65218110146344,90.53914409278053,0.05,Home,Regular,Hyderabad,Telangana,Tier-1,South,Referral,6,78,0.8559400777244659
2396,5248,1077,2024-03-16,4,3,400.5307436888681,1081.4330079599438,0.1,Apparel,Holi,Bengaluru,Karnataka,Tier-1,South,Organic,5,11,6.343968179721703
2397,5146,1003,2024-08-07,5,4,421.4471371450247,1432.920266293084,0.15,Electronics,RakshaBandhan,Chandigarh,Chandigarh,Tier-2,North,Organic,7,46,3.2324795243539244
2398,5094,1034,2024-02-26,19,2,287.0379286527267,574.0758573054534,0.0,Sports,Regular,Delhi,Delhi,Tier-1,North,Paid,3,45,3.1179033492226282
